"TIME","GEO","N_PERSON","Value"
"2016","Turkey","5 persons","11.1"
"2016","Turkey","6 persons or more","13.1"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","1 person","32.6"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","2 persons","31.2"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","3 persons","16.1"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","4 persons","13.7"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","5 persons","4.3"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","6 persons or more","2.0"
"2017","European Union - 27 countries (from 2020)","1 person","33.0"
"2017","European Union - 27 countries (from 2020)","2 persons","30.7"
"2017","European Union - 27 countries (from 2020)","3 persons","16.3"
"2017","European Union - 27 countries (from 2020)","4 persons","13.8"
"2017","European Union - 27 countries (from 2020)","5 persons","4.3"
"2017","European Union - 27 countries (from 2020)","6 persons or more","2.0"
"2017","European Union - 28 countries (2013-2020)","1 person","32.6"
"2017","European Union - 28 countries (2013-2020)","2 persons","31.2"
"2017","European Union - 28 countries (2013-2020)","3 persons","16.1"
"2017","European Union - 28 countries (2013-2020)","4 persons","13.7"
"2017","European Union - 28 countries (2013-2020)","5 persons","4.3"
"2017","European Union - 28 countries (2013-2020)","6 persons or more","2.0"
"2017","European Union - 27 countries (2007-2013)","1 person","32.7"
"2017","European Union - 27 countries (2007-2013)","2 persons","31.3"
"2017","European Union - 27 countries (2007-2013)","3 persons","16.1"
"2017","European Union - 27 countries (2007-2013)","4 persons","13.7"
"2017","European Union - 27 countries (2007-2013)","5 persons","4.3"
"2017","European Union - 27 countries (2007-2013)","6 persons or more","1.9"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","1 person","34.1"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","2 persons","31.4"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","3 persons","15.9"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","4 persons","13.4"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","5 persons","3.8"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","6 persons or more","1.3"
"2017","Euro area - 19 countries  (from 2015)","1 person","34.1"
"2017","Euro area - 19 countries  (from 2015)","2 persons","31.4"
"2017","Euro area - 19 countries  (from 2015)","3 persons","15.9"
"2017","Euro area - 19 countries  (from 2015)","4 persons","13.4"
"2017","Euro area - 19 countries  (from 2015)","5 persons","3.8"
"2017","Euro area - 19 countries  (from 2015)","6 persons or more","1.3"
"2017","Euro area - 18 countries (2014)","1 person","34.1"
"2017","Euro area - 18 countries (2014)","2 persons","31.5"
"2017","Euro area - 18 countries (2014)","3 persons","15.9"
"2017","Euro area - 18 countries (2014)","4 persons","13.5"
"2017","Euro area - 18 countries (2014)","5 persons","3.8"
"2017","Euro area - 18 countries (2014)","6 persons or more","1.3"
"2017","Belgium","1 person","34.2"
"2017","Belgium","2 persons","31.9"
"2017","Belgium","3 persons","14.2"
"2017","Belgium","4 persons","12.5"
"2017","Belgium","5 persons","5.2"
"2017","Belgium","6 persons or more","2.0"
"2017","Bulgaria","1 person","31.0"
"2017","Bulgaria","2 persons","28.4"
"2017","Bulgaria","3 persons","18.8"
"2017","Bulgaria","4 persons","15.0"
"2017","Bulgaria","5 persons","3.9"
"2017","Bulgaria","6 persons or more","3.0"
"2017","Czechia","1 person","28.3"
"2017","Czechia","2 persons","33.5"
"2017","Czechia","3 persons","17.5"
"2017","Czechia","4 persons","16.0"
"2017","Czechia","5 persons","3.8"
"2017","Czechia","6 persons or more","1.0"
"2017","Denmark","1 person","43.5"
"2017","Denmark","2 persons","32.5"
"2017","Denmark","3 persons","10.4"
"2017","Denmark","4 persons","9.7"
"2017","Denmark","5 persons","3.3"
"2017","Denmark","6 persons or more","0.6"
"2017","Germany (until 1990 former territory of the FRG)","1 person","41.4"
"2017","Germany (until 1990 former territory of the FRG)","2 persons","33.8"
"2017","Germany (until 1990 former territory of the FRG)","3 persons","12.1"
"2017","Germany (until 1990 former territory of the FRG)","4 persons","9.3"
"2017","Germany (until 1990 former territory of the FRG)","5 persons","2.5"
"2017","Germany (until 1990 former territory of the FRG)","6 persons or more","0.9"
"2017","Estonia","1 person","39.6"
"2017","Estonia","2 persons","28.1"
"2017","Estonia","3 persons","14.6"
"2017","Estonia","4 persons","12.5"
"2017","Estonia","5 persons","3.5"
"2017","Estonia","6 persons or more","1.6"
"2017","Ireland","1 person","24.3"
"2017","Ireland","2 persons","29.3"
"2017","Ireland","3 persons","16.8"
"2017","Ireland","4 persons","18.1"
"2017","Ireland","5 persons","8.6"
"2017","Ireland","6 persons or more","2.9"
"2017","Greece","1 person","25.7"
"2017","Greece","2 persons","29.5"
"2017","Greece","3 persons","19.8"
"2017","Greece","4 persons","17.6"
"2017","Greece","5 persons","5.2"
"2017","Greece","6 persons or more","2.2"
"2017","Spain","1 person","25.6"
"2017","Spain","2 persons","30.4"
"2017","Spain","3 persons","20.9"
"2017","Spain","4 persons","17.6"
"2017","Spain","5 persons","4.1"
"2017","Spain","6 persons or more","1.4"
"2017","France","1 person","35.8"
"2017","France","2 persons","33.1"
"2017","France","3 persons","13.1"
"2017","France","4 persons","12.6"
"2017","France","5 persons","3.9"
"2017","France","6 persons or more","1.4"
"2017","Croatia","1 person","24.3"
"2017","Croatia","2 persons","26.1"
"2017","Croatia","3 persons","18.5"
"2017","Croatia","4 persons","18.1"
"2017","Croatia","5 persons","8.3"
"2017","Croatia","6 persons or more","4.7"
"2017","Italy","1 person","32.3"
"2017","Italy","2 persons","28.0"
"2017","Italy","3 persons","19.4"
"2017","Italy","4 persons","15.7"
"2017","Italy","5 persons","3.6"
"2017","Italy","6 persons or more","1.0"
"2017","Cyprus","1 person","20.8"
"2017","Cyprus","2 persons","34.6"
"2017","Cyprus","3 persons","16.0"
"2017","Cyprus","4 persons","17.2"
"2017","Cyprus","5 persons","7.9"
"2017","Cyprus","6 persons or more","3.5"
"2017","Latvia","1 person","32.9"
"2017","Latvia","2 persons","30.7"
"2017","Latvia","3 persons","17.7"
"2017","Latvia","4 persons","12.0"
"2017","Latvia","5 persons","4.3"
"2017","Latvia","6 persons or more","2.4"
"2017","Lithuania","1 person","38.6"
"2017","Lithuania","2 persons","28.4"
"2017","Lithuania","3 persons","16.9"
"2017","Lithuania","4 persons","11.3"
"2017","Lithuania","5 persons","3.1"
"2017","Lithuania","6 persons or more","1.7"
"2017","Luxembourg","1 person","25.7"
"2017","Luxembourg","2 persons","30.0"
"2017","Luxembourg","3 persons","18.6"
"2017","Luxembourg","4 persons","18.5"
"2017","Luxembourg","5 persons","5.6"
"2017","Luxembourg","6 persons or more","1.5"
"2017","Hungary","1 person","33.7"
"2017","Hungary","2 persons","30.6"
"2017","Hungary","3 persons","16.1"
"2017","Hungary","4 persons","13.0"
"2017","Hungary","5 persons","4.1"
"2017","Hungary","6 persons or more","2.5"
"2017","Malta","1 person","26.3"
"2017","Malta","2 persons","30.8"
"2017","Malta","3 persons","18.8"
"2017","Malta","4 persons","16.8"
"2017","Malta","5 persons","4.9"
"2017","Malta","6 persons or more","2.4"
"2017","Netherlands","1 person","38.0"
"2017","Netherlands","2 persons","32.6"
"2017","Netherlands","3 persons","11.9"
"2017","Netherlands","4 persons","12.3"
"2017","Netherlands","5 persons","3.8"
"2017","Netherlands","6 persons or more","1.4"
"2017","Austria","1 person","37.0"
"2017","Austria","2 persons","30.2"
"2017","Austria","3 persons","15.1"
"2017","Austria","4 persons","11.3"
"2017","Austria","5 persons","4.8"
"2017","Austria","6 persons or more","1.6"
"2017","Poland","1 person","24.0"
"2017","Poland","2 persons","25.9"
"2017","Poland","3 persons","20.1"
"2017","Poland","4 persons","15.3"
"2017","Poland","5 persons","7.9"
"2017","Poland","6 persons or more","6.8"
"2017","Portugal","1 person","22.4"
"2017","Portugal","2 persons","32.4"
"2017","Portugal","3 persons","24.4"
"2017","Portugal","4 persons","15.7"
"2017","Portugal","5 persons","3.7"
"2017","Portugal","6 persons or more","1.3"
"2017","Romania","1 person","29.1"
"2017","Romania","2 persons","25.5"
"2017","Romania","3 persons","17.6"
"2017","Romania","4 persons","16.3"
"2017","Romania","5 persons","7.1"
"2017","Romania","6 persons or more","4.4"
"2017","Slovenia","1 person","29.7"
"2017","Slovenia","2 persons","27.1"
"2017","Slovenia","3 persons","18.3"
"2017","Slovenia","4 persons","18.2"
"2017","Slovenia","5 persons","5.0"
"2017","Slovenia","6 persons or more","1.7"
"2017","Slovakia","1 person","22.3"
"2017","Slovakia","2 persons","25.1"
"2017","Slovakia","3 persons","19.8"
"2017","Slovakia","4 persons","20.9"
"2017","Slovakia","5 persons","6.8"
"2017","Slovakia","6 persons or more","5.1"
"2017","Finland","1 person","41.7"
"2017","Finland","2 persons","34.6"
"2017","Finland","3 persons","10.4"
"2017","Finland","4 persons","9.0"
"2017","Finland","5 persons","2.9"
"2017","Finland","6 persons or more","1.4"
"2017","Sweden","1 person","41.3"
"2017","Sweden","2 persons","32.3"
"2017","Sweden","3 persons","10.7"
"2017","Sweden","4 persons","11.6"
"2017","Sweden","5 persons","3.0"
"2017","Sweden","6 persons or more","1.0"
"2017","United Kingdom","1 person","29.9"
"2017","United Kingdom","2 persons","35.1"
"2017","United Kingdom","3 persons","15.4"
"2017","United Kingdom","4 persons","13.7"
"2017","United Kingdom","5 persons","4.2"
"2017","United Kingdom","6 persons or more","1.7"
"2017","Iceland","1 person",":"
"2017","Iceland","2 persons",":"
"2017","Iceland","3 persons",":"
"2017","Iceland","4 persons",":"
"2017","Iceland","5 persons",":"
"2017","Iceland","6 persons or more",":"
"2017","Norway","1 person","47.5"
"2017","Norway","2 persons","30.1"
"2017","Norway","3 persons","8.9"
"2017","Norway","4 persons","9.3"
"2017","Norway","5 persons","3.4"
"2017","Norway","6 persons or more","0.8"
"2017","Switzerland","1 person","37.0"
"2017","Switzerland","2 persons","33.1"
"2017","Switzerland","3 persons","12.4"
"2017","Switzerland","4 persons","12.2"
"2017","Switzerland","5 persons","4.1"
"2017","Switzerland","6 persons or more","1.1"
"2017","Montenegro","1 person","25.8"
"2017","Montenegro","2 persons","18.5"
"2017","Montenegro","3 persons","15.7"
"2017","Montenegro","4 persons","20.3"
"2017","Montenegro","5 persons","12.1"
"2017","Montenegro","6 persons or more","7.6"
"2017","North Macedonia","1 person","9.6"
"2017","North Macedonia","2 persons","19.3"
"2017","North Macedonia","3 persons","17.9"
"2017","North Macedonia","4 persons","28.4"
"2017","North Macedonia","5 persons","13.0"
"2017","North Macedonia","6 persons or more","11.8"
"2017","Serbia","1 person","22.4"
"2017","Serbia","2 persons","25.6"
"2017","Serbia","3 persons","19.2"
"2017","Serbia","4 persons","18.3"
"2017","Serbia","5 persons","7.9"
"2017","Serbia","6 persons or more","6.6"
"2017","Turkey","1 person","15.3"
"2017","Turkey","2 persons","20.7"
"2017","Turkey","3 persons","19.8"
"2017","Turkey","4 persons","20.4"
"2017","Turkey","5 persons","11.0"
"2017","Turkey","6 persons or more","12.8"
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","1 person","32.9"
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","2 persons","31.1"
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","3 persons","16.2"
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","4 persons","13.7"
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","5 persons","4.2"
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","6 persons or more","2.0"
"2018","European Union - 27 countries (from 2020)","1 person","33.2"
"2018","European Union - 27 countries (from 2020)","2 persons","30.7"
"2018","European Union - 27 countries (from 2020)","3 persons","16.2"
"2018","European Union - 27 countries (from 2020)","4 persons","13.7"
"2018","European Union - 27 countries (from 2020)","5 persons","4.2"
"2018","European Union - 27 countries (from 2020)","6 persons or more","2.0"
"2018","European Union - 28 countries (2013-2020)","1 person","32.9"
"2018","European Union - 28 countries (2013-2020)","2 persons","31.1"
"2018","European Union - 28 countries (2013-2020)","3 persons","16.2"
"2018","European Union - 28 countries (2013-2020)","4 persons","13.7"
"2018","European Union - 28 countries (2013-2020)","5 persons","4.2"
"2018","European Union - 28 countries (2013-2020)","6 persons or more","2.0"
"2018","European Union - 27 countries (2007-2013)","1 person","32.9"
"2018","European Union - 27 countries (2007-2013)","2 persons","31.2"
"2018","European Union - 27 countries (2007-2013)","3 persons","16.2"
"2018","European Union - 27 countries (2007-2013)","4 persons","13.6"
"2018","European Union - 27 countries (2007-2013)","5 persons","4.1"
"2018","European Union - 27 countries (2007-2013)","6 persons or more","2.0"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","1 person","34.3"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","2 persons","31.5"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","3 persons","15.8"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","4 persons","13.4"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","5 persons","3.7"
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","6 persons or more","1.4"
"2018","Euro area - 19 countries  (from 2015)","1 person","34.3"
"2018","Euro area - 19 countries  (from 2015)","2 persons","31.5"
"2018","Euro area - 19 countries  (from 2015)","3 persons","15.8"
"2018","Euro area - 19 countries  (from 2015)","4 persons","13.4"
"2018","Euro area - 19 countries  (from 2015)","5 persons","3.7"
"2018","Euro area - 19 countries  (from 2015)","6 persons or more","1.4"
"2018","Euro area - 18 countries (2014)","1 person","34.2"
"2018","Euro area - 18 countries (2014)","2 persons","31.5"
"2018","Euro area - 18 countries (2014)","3 persons","15.8"
"2018","Euro area - 18 countries (2014)","4 persons","13.4"
"2018","Euro area - 18 countries (2014)","5 persons","3.7"
"2018","Euro area - 18 countries (2014)","6 persons or more","1.4"
"2018","Belgium","1 person","34.8"
"2018","Belgium","2 persons","31.3"
"2018","Belgium","3 persons","14.4"
"2018","Belgium","4 persons","12.1"
"2018","Belgium","5 persons","5.4"
"2018","Belgium","6 persons or more","2.0"
"2018","Bulgaria","1 person","33.2"
"2018","Bulgaria","2 persons","27.1"
"2018","Bulgaria","3 persons","17.5"
"2018","Bulgaria","4 persons","14.9"
"2018","Bulgaria","5 persons","4.2"
"2018","Bulgaria","6 persons or more","3.0"
"2018","Czechia","1 person","28.7"
"2018","Czechia","2 persons","32.7"
"2018","Czechia","3 persons","18.1"
"2018","Czechia","4 persons","15.7"
"2018","Czechia","5 persons","3.6"
"2018","Czechia","6 persons or more","1.1"
"2018","Denmark","1 person","44.1"
"2018","Denmark","2 persons","31.8"
"2018","Denmark","3 persons","10.3"
"2018","Denmark","4 persons","9.6"
"2018","Denmark","5 persons","3.6"
"2018","Denmark","6 persons or more","0.6"
"2018","Germany (until 1990 former territory of the FRG)","1 person","41.5"
"2018","Germany (until 1990 former territory of the FRG)","2 persons","34.0"
"2018","Germany (until 1990 former territory of the FRG)","3 persons","12.0"
"2018","Germany (until 1990 former territory of the FRG)","4 persons","9.1"
"2018","Germany (until 1990 former territory of the FRG)","5 persons","2.5"
"2018","Germany (until 1990 former territory of the FRG)","6 persons or more","0.9"
"2018","Estonia","1 person","40.2"
"2018","Estonia","2 persons","27.9"
"2018","Estonia","3 persons","14.6"
"2018","Estonia","4 persons","12.1"
"2018","Estonia","5 persons","3.5"
"2018","Estonia","6 persons or more","1.6"
"2018","Ireland","1 person","26.1"
"2018","Ireland","2 persons","29.3"
"2018","Ireland","3 persons","15.2"
"2018","Ireland","4 persons","18.1"
"2018","Ireland","5 persons","8.3"
"2018","Ireland","6 persons or more","2.9"
"2018","Greece","1 person","25.7"
"2018","Greece","2 persons","29.5"
"2018","Greece","3 persons","19.8"
"2018","Greece","4 persons","17.4"
"2018","Greece","5 persons","5.3"
"2018","Greece","6 persons or more","2.4"
"2018","Spain","1 person","25.5"
"2018","Spain","2 persons","30.4"
"2018","Spain","3 persons","20.9"
"2018","Spain","4 persons","17.7"
"2018","Spain","5 persons","4.1"
"2018","Spain","6 persons or more","1.4"
"2018","France","1 person","35.8"
"2018","France","2 persons","32.8"
"2018","France","3 persons","13.3"
"2018","France","4 persons","12.6"
"2018","France","5 persons","3.9"
"2018","France","6 persons or more","1.5"
"2018","Croatia","1 person","24.4"
"2018","Croatia","2 persons","26.2"
"2018","Croatia","3 persons","18.2"
"2018","Croatia","4 persons","18.2"
"2018","Croatia","5 persons","8.8"
"2018","Croatia","6 persons or more","4.2"
"2018","Italy","1 person","32.6"
"2018","Italy","2 persons","27.9"
"2018","Italy","3 persons","19.4"
"2018","Italy","4 persons","15.8"
"2018","Italy","5 persons","3.3"
"2018","Italy","6 persons or more","1.0"
"2018","Cyprus","1 person","20.8"
"2018","Cyprus","2 persons","34.9"
"2018","Cyprus","3 persons","16.7"
"2018","Cyprus","4 persons","17.3"
"2018","Cyprus","5 persons","7.2"
"2018","Cyprus","6 persons or more","3.1"
"2018","Latvia","1 person","34.9"
"2018","Latvia","2 persons","29.6"
"2018","Latvia","3 persons","17.8"
"2018","Latvia","4 persons","11.2"
"2018","Latvia","5 persons","4.0"
"2018","Latvia","6 persons or more","2.5"
"2018","Lithuania","1 person","37.7"
"2018","Lithuania","2 persons","29.1"
"2018","Lithuania","3 persons","17.1"
"2018","Lithuania","4 persons","11.3"
"2018","Lithuania","5 persons","3.4"
"2018","Lithuania","6 persons or more","1.3"
"2018","Luxembourg","1 person","33.5"
"2018","Luxembourg","2 persons","30.7"
"2018","Luxembourg","3 persons","16.3"
"2018","Luxembourg","4 persons","14.3"
"2018","Luxembourg","5 persons","4.0"
"2018","Luxembourg","6 persons or more","1.2"
"2018","Hungary","1 person","32.9"
"2018","Hungary","2 persons","31.0"
"2018","Hungary","3 persons","16.8"
"2018","Hungary","4 persons","12.9"
"2018","Hungary","5 persons","4.1"
"2018","Hungary","6 persons or more","2.3"
"2018","Malta","1 person","26.9"
"2018","Malta","2 persons","31.1"
"2018","Malta","3 persons","18.5"
"2018","Malta","4 persons","16.4"
"2018","Malta","5 persons","4.8"
"2018","Malta","6 persons or more","2.4"
"2018","Netherlands","1 person","38.1"
"2018","Netherlands","2 persons","32.6"
"2018","Netherlands","3 persons","11.8"
"2018","Netherlands","4 persons","12.2"
"2018","Netherlands","5 persons","3.7"
"2018","Netherlands","6 persons or more","1.5"
"2018","Austria","1 person","37.2"
"2018","Austria","2 persons","30.3"
"2018","Austria","3 persons","14.9"
"2018","Austria","4 persons","11.5"
"2018","Austria","5 persons","4.6"
"2018","Austria","6 persons or more","1.5"
"2018","Poland","1 person","24.1"
"2018","Poland","2 persons","26.1"
"2018","Poland","3 persons","20.2"
"2018","Poland","4 persons","15.3"
"2018","Poland","5 persons","7.7"
"2018","Poland","6 persons or more","6.7"
"2018","Portugal","1 person","23.1"
"2018","Portugal","2 persons","33.5"
"2018","Portugal","3 persons","23.3"
"2018","Portugal","4 persons","15.3"
"2018","Portugal","5 persons","3.6"
"2018","Portugal","6 persons or more","1.4"
"2018","Romania","1 person","29.2"
"2018","Romania","2 persons","26.1"
"2018","Romania","3 persons","17.5"
"2018","Romania","4 persons","16.0"
"2018","Romania","5 persons","6.7"
"2018","Romania","6 persons or more","4.4"
"2018","Slovenia","1 person","29.6"
"2018","Slovenia","2 persons","27.6"
"2018","Slovenia","3 persons","18.2"
"2018","Slovenia","4 persons","18.0"
"2018","Slovenia","5 persons","4.8"
"2018","Slovenia","6 persons or more","1.8"
"2018","Slovakia","1 person","19.8"
"2018","Slovakia","2 persons","27.6"
"2018","Slovakia","3 persons","19.0"
"2018","Slovakia","4 persons","20.8"
"2018","Slovakia","5 persons","7.2"
"2018","Slovakia","6 persons or more","5.7"
"2018","Finland","1 person","43.0"
"2018","Finland","2 persons","33.9"
"2018","Finland","3 persons","10.2"
"2018","Finland","4 persons","8.4"
"2018","Finland","5 persons","3.2"
"2018","Finland","6 persons or more","1.4"
"2018","Sweden","1 person","42.5"
"2018","Sweden","2 persons","31.2"
"2018","Sweden","3 persons","11.2"
"2018","Sweden","4 persons","10.8"
"2018","Sweden","5 persons","3.1"
"2018","Sweden","6 persons or more","1.1"
"2018","United Kingdom","1 person","30.5"
"2018","United Kingdom","2 persons","34.2"
"2018","United Kingdom","3 persons","15.9"
"2018","United Kingdom","4 persons","13.6"
"2018","United Kingdom","5 persons","4.0"
"2018","United Kingdom","6 persons or more","1.7"
"2018","Iceland","1 person",":"
"2018","Iceland","2 persons",":"
"2018","Iceland","3 persons",":"
"2018","Iceland","4 persons",":"
"2018","Iceland","5 persons",":"
"2018","Iceland","6 persons or more",":"
"2018","Norway","1 person","46.0"
"2018","Norway","2 persons","30.1"
"2018","Norway","3 persons","10.0"
"2018","Norway","4 persons","9.9"
"2018","Norway","5 persons","3.4"
"2018","Norway","6 persons or more","0.7"
"2018","Switzerland","1 person","36.8"
"2018","Switzerland","2 persons","32.8"
"2018","Switzerland","3 persons","12.6"
"2018","Switzerland","4 persons","12.5"
"2018","Switzerland","5 persons","4.0"
"2018","Switzerland","6 persons or more","1.3"
"2018","Montenegro","1 person",":"
"2018","Montenegro","2 persons",":"
"2018","Montenegro","3 persons",":"
"2018","Montenegro","4 persons",":"
"2018","Montenegro","5 persons",":"
"2018","Montenegro","6 persons or more",":"
"2018","North Macedonia","1 person","9.6"
"2018","North Macedonia","2 persons","19.2"
"2018","North Macedonia","3 persons","17.9"
"2018","North Macedonia","4 persons","28.4"
"2018","North Macedonia","5 persons","13.0"
"2018","North Macedonia","6 persons or more","11.9"
"2018","Serbia","1 person","22.4"
"2018","Serbia","2 persons","25.6"
"2018","Serbia","3 persons","19.2"
"2018","Serbia","4 persons","18.3"
"2018","Serbia","5 persons","7.9"
"2018","Serbia","6 persons or more","6.6"
"2018","Turkey","1 person",":"
"2018","Turkey","2 persons",":"
"2018","Turkey","3 persons",":"
"2018","Turkey","4 persons",":"
"2018","Turkey","5 persons",":"
"2018","Turkey","6 persons or more",":"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","1 person",":"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","2 persons",":"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","3 persons",":"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","4 persons",":"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","5 persons",":"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","6 persons or more",":"
"2019","European Union - 27 countries (from 2020)","1 person",":"
"2019","European Union - 27 countries (from 2020)","2 persons",":"
"2019","European Union - 27 countries (from 2020)","3 persons",":"
"2019","European Union - 27 countries (from 2020)","4 persons",":"
"2019","European Union - 27 countries (from 2020)","5 persons",":"
"2019","European Union - 27 countries (from 2020)","6 persons or more",":"
"2019","European Union - 28 countries (2013-2020)","1 person",":"
"2019","European Union - 28 countries (2013-2020)","2 persons",":"
"2019","European Union - 28 countries (2013-2020)","3 persons",":"
"2019","European Union - 28 countries (2013-2020)","4 persons",":"
"2019","European Union - 28 countries (2013-2020)","5 persons",":"
"2019","European Union - 28 countries (2013-2020)","6 persons or more",":"
"2019","European Union - 27 countries (2007-2013)","1 person",":"
"2019","European Union - 27 countries (2007-2013)","2 persons",":"
"2019","European Union - 27 countries (2007-2013)","3 persons",":"
"2019","European Union - 27 countries (2007-2013)","4 persons",":"
"2019","European Union - 27 countries (2007-2013)","5 persons",":"
"2019","European Union - 27 countries (2007-2013)","6 persons or more",":"
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","1 person",":"
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","2 persons",":"
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","3 persons",":"
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","4 persons",":"
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","5 persons",":"
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","6 persons or more",":"
"2019","Euro area - 19 countries  (from 2015)","1 person",":"
"2019","Euro area - 19 countries  (from 2015)","2 persons",":"
"2019","Euro area - 19 countries  (from 2015)","3 persons",":"
"2019","Euro area - 19 countries  (from 2015)","4 persons",":"
"2019","Euro area - 19 countries  (from 2015)","5 persons",":"
"2019","Euro area - 19 countries  (from 2015)","6 persons or more",":"
"2019","Euro area - 18 countries (2014)","1 person",":"
"2019","Euro area - 18 countries (2014)","2 persons",":"
"2019","Euro area - 18 countries (2014)","3 persons",":"
"2019","Euro area - 18 countries (2014)","4 persons",":"
"2019","Euro area - 18 countries (2014)","5 persons",":"
"2019","Euro area - 18 countries (2014)","6 persons or more",":"
"2019","Belgium","1 person",":"
"2019","Belgium","2 persons",":"
"2019","Belgium","3 persons",":"
"2019","Belgium","4 persons",":"
"2019","Belgium","5 persons",":"
"2019","Belgium","6 persons or more",":"
"2019","Bulgaria","1 person","34.3"
"2019","Bulgaria","2 persons","27.0"
"2019","Bulgaria","3 persons","17.0"
"2019","Bulgaria","4 persons","14.4"
