,country,date,fatal,confirmed,recovered,iso_code
9651,Spain,2020-03-19,830,17963,1107,ESP
9652,Spain,2020-03-20,1043,20410,1588,ESP
9653,Spain,2020-03-21,1375,25374,2125,ESP
9654,Spain,2020-03-22,1772,28768,2575,ESP
9655,Spain,2020-03-23,2311,35136,2575,ESP
9656,Spain,2020-03-24,2808,39885,3794,ESP
9657,Spain,2020-03-25,3647,49515,5367,ESP
9658,Spain,2020-03-26,4365,57786,7015,ESP
9659,Spain,2020-03-27,5138,65719,9357,ESP
9660,Spain,2020-03-28,5982,73235,12285,ESP
9661,Spain,2020-03-29,6803,80110,14709,ESP
9662,Spain,2020-03-30,7716,87956,16780,ESP
9663,Spain,2020-03-31,8464,95923,19259,ESP
9664,Spain,2020-04-01,9387,104118,22647,ESP
9665,Spain,2020-04-02,10348,112065,26743,ESP
9666,Spain,2020-04-03,11198,119199,30513,ESP
9667,Spain,2020-04-04,11947,126168,34219,ESP
9668,Spain,2020-04-05,12641,131646,38080,ESP
9669,Spain,2020-04-06,13341,136675,40437,ESP
9670,Spain,2020-04-07,14045,141942,43208,ESP
9671,Spain,2020-04-08,14792,148220,48021,ESP
9672,Spain,2020-04-09,15447,153222,52165,ESP
9673,Spain,2020-04-10,16081,158273,55668,ESP
9674,Spain,2020-04-11,16606,163027,59109,ESP
9675,Spain,2020-04-12,17209,166831,62391,ESP
9676,Spain,2020-04-13,17756,170099,64727,ESP
9677,Spain,2020-04-14,18056,172541,67504,ESP
9678,Spain,2020-04-15,18708,177644,70853,ESP
9679,Spain,2020-04-16,19315,184948,74797,ESP
9680,Spain,2020-04-17,20002,190839,74797,ESP
9681,Spain,2020-04-18,20043,191726,74797,ESP
9682,Spain,2020-04-19,20453,198674,77357,ESP
9683,Spain,2020-04-20,20852,200210,80587,ESP
9684,Spain,2020-04-21,21282,204178,82514,ESP
9685,Spain,2020-04-22,21717,208389,85915,ESP
9686,Spain,2020-04-23,22157,213024,89250,ESP
9687,Spain,2020-04-24,22524,202990,92355,ESP
9688,Spain,2020-04-25,22902,205905,95708,ESP
9689,Spain,2020-04-26,23190,207634,98372,ESP
9690,Spain,2020-04-27,23521,209465,100875,ESP
9691,Spain,2020-04-28,23822,210773,102548,ESP
9692,Spain,2020-04-29,24275,212917,108947,ESP
9693,Spain,2020-04-30,24543,213435,112050,ESP
9694,Spain,2020-05-01,24543,215216,112050,ESP
9695,Spain,2020-05-02,25100,216582,117248,ESP
9696,Spain,2020-05-03,25264,217466,118902,ESP
9697,Spain,2020-05-04,25428,218011,121343,ESP
9698,Spain,2020-05-05,25613,219329,123486,ESP
9699,Spain,2020-05-06,25857,220325,126002,ESP
9700,Spain,2020-05-07,26070,221447,128511,ESP
9701,Spain,2020-05-08,26299,222857,131148,ESP
9702,Spain,2020-05-09,26478,223578,133952,ESP
9703,Spain,2020-05-10,26621,224350,136166,ESP
9704,Spain,2020-05-11,26744,227436,137139,ESP
9705,Spain,2020-05-12,26920,228030,138980,ESP
9706,Spain,2020-05-13,27104,228691,140823,ESP
9707,Spain,2020-05-14,27321,229540,143374,ESP
9708,Spain,2020-05-15,27459,230183,144783,ESP
9709,Spain,2020-05-16,27563,230698,146446,ESP
9710,Spain,2020-05-17,27563,230698,146446,ESP
9711,Sri Lanka,2020-01-22,0,0,0,LKA
9712,Sri Lanka,2020-01-23,0,0,0,LKA
9713,Sri Lanka,2020-01-24,0,0,0,LKA
9714,Sri Lanka,2020-01-25,0,0,0,LKA
9715,Sri Lanka,2020-01-26,0,0,0,LKA
9716,Sri Lanka,2020-01-27,0,1,0,LKA
9717,Sri Lanka,2020-01-28,0,1,0,LKA
9718,Sri Lanka,2020-01-29,0,1,0,LKA
9719,Sri Lanka,2020-01-30,0,1,0,LKA
9720,Sri Lanka,2020-01-31,0,1,0,LKA
9721,Sri Lanka,2020-02-01,0,1,0,LKA
9722,Sri Lanka,2020-02-02,0,1,0,LKA
9723,Sri Lanka,2020-02-03,0,1,0,LKA
9724,Sri Lanka,2020-02-04,0,1,0,LKA
9725,Sri Lanka,2020-02-05,0,1,0,LKA
9726,Sri Lanka,2020-02-06,0,1,0,LKA
9727,Sri Lanka,2020-02-07,0,1,0,LKA
9728,Sri Lanka,2020-02-08,0,1,1,LKA
9729,Sri Lanka,2020-02-09,0,1,1,LKA
9730,Sri Lanka,2020-02-10,0,1,1,LKA
9731,Sri Lanka,2020-02-11,0,1,1,LKA
9732,Sri Lanka,2020-02-12,0,1,1,LKA
9733,Sri Lanka,2020-02-13,0,1,1,LKA
9734,Sri Lanka,2020-02-14,0,1,1,LKA
9735,Sri Lanka,2020-02-15,0,1,1,LKA
9736,Sri Lanka,2020-02-16,0,1,1,LKA
9737,Sri Lanka,2020-02-17,0,1,1,LKA
9738,Sri Lanka,2020-02-18,0,1,1,LKA
9739,Sri Lanka,2020-02-19,0,1,1,LKA
9740,Sri Lanka,2020-02-20,0,1,1,LKA
9741,Sri Lanka,2020-02-21,0,1,1,LKA
9742,Sri Lanka,2020-02-22,0,1,1,LKA
9743,Sri Lanka,2020-02-23,0,1,1,LKA
9744,Sri Lanka,2020-02-24,0,1,1,LKA
9745,Sri Lanka,2020-02-25,0,1,1,LKA
9746,Sri Lanka,2020-02-26,0,1,1,LKA
9747,Sri Lanka,2020-02-27,0,1,1,LKA
9748,Sri Lanka,2020-02-28,0,1,1,LKA
9749,Sri Lanka,2020-02-29,0,1,1,LKA
9750,Sri Lanka,2020-03-01,0,1,1,LKA
9751,Sri Lanka,2020-03-02,0,1,1,LKA
9752,Sri Lanka,2020-03-03,0,1,1,LKA
9753,Sri Lanka,2020-03-04,0,1,1,LKA
9754,Sri Lanka,2020-03-05,0,1,1,LKA
9755,Sri Lanka,2020-03-06,0,1,1,LKA
9756,Sri Lanka,2020-03-07,0,1,1,LKA
9757,Sri Lanka,2020-03-08,0,1,1,LKA
9758,Sri Lanka,2020-03-09,0,1,1,LKA
9759,Sri Lanka,2020-03-10,0,1,1,LKA
9760,Sri Lanka,2020-03-11,0,2,1,LKA
9761,Sri Lanka,2020-03-12,0,2,1,LKA
9762,Sri Lanka,2020-03-13,0,6,1,LKA
9763,Sri Lanka,2020-03-14,0,10,1,LKA
9764,Sri Lanka,2020-03-15,0,18,1,LKA
9765,Sri Lanka,2020-03-16,0,28,1,LKA
9766,Sri Lanka,2020-03-17,0,44,1,LKA
9767,Sri Lanka,2020-03-18,0,51,1,LKA
9768,Sri Lanka,2020-03-19,0,60,3,LKA
9769,Sri Lanka,2020-03-20,0,73,3,LKA
9770,Sri Lanka,2020-03-21,0,77,1,LKA
9771,Sri Lanka,2020-03-22,0,82,3,LKA
9772,Sri Lanka,2020-03-23,0,97,3,LKA
9773,Sri Lanka,2020-03-24,0,102,2,LKA
9774,Sri Lanka,2020-03-25,0,102,3,LKA
9775,Sri Lanka,2020-03-26,0,106,7,LKA
9776,Sri Lanka,2020-03-27,0,106,7,LKA
9777,Sri Lanka,2020-03-28,1,113,9,LKA
9778,Sri Lanka,2020-03-29,1,117,11,LKA
9779,Sri Lanka,2020-03-30,2,122,15,LKA
9780,Sri Lanka,2020-03-31,2,143,17,LKA
9781,Sri Lanka,2020-04-01,3,146,21,LKA
9782,Sri Lanka,2020-04-02,4,151,21,LKA
9783,Sri Lanka,2020-04-03,4,159,24,LKA
9784,Sri Lanka,2020-04-04,5,166,27,LKA
9785,Sri Lanka,2020-04-05,5,176,33,LKA
9786,Sri Lanka,2020-04-06,5,178,38,LKA
9787,Sri Lanka,2020-04-07,6,185,42,LKA
9788,Sri Lanka,2020-04-08,7,189,44,LKA
9789,Sri Lanka,2020-04-09,7,190,49,LKA
9790,Sri Lanka,2020-04-10,7,190,54,LKA
9791,Sri Lanka,2020-04-11,7,198,54,LKA
9792,Sri Lanka,2020-04-12,7,210,56,LKA
9793,Sri Lanka,2020-04-13,7,217,56,LKA
9794,Sri Lanka,2020-04-14,7,233,61,LKA
9795,Sri Lanka,2020-04-15,7,238,63,LKA
9796,Sri Lanka,2020-04-16,7,238,68,LKA
9797,Sri Lanka,2020-04-17,7,244,77,LKA
9798,Sri Lanka,2020-04-18,7,254,86,LKA
9799,Sri Lanka,2020-04-19,7,271,96,LKA
9800,Sri Lanka,2020-04-20,7,304,98,LKA
9801,Sri Lanka,2020-04-21,7,310,102,LKA
9802,Sri Lanka,2020-04-22,7,330,105,LKA
9803,Sri Lanka,2020-04-23,7,368,107,LKA
9804,Sri Lanka,2020-04-24,7,420,109,LKA
9805,Sri Lanka,2020-04-25,7,460,118,LKA
9806,Sri Lanka,2020-04-26,7,523,120,LKA
9807,Sri Lanka,2020-04-27,7,588,126,LKA
9808,Sri Lanka,2020-04-28,7,619,134,LKA
9809,Sri Lanka,2020-04-29,7,649,136,LKA
9810,Sri Lanka,2020-04-30,7,663,154,LKA
9811,Sri Lanka,2020-05-01,7,690,162,LKA
9812,Sri Lanka,2020-05-02,7,705,172,LKA
9813,Sri Lanka,2020-05-03,7,718,184,LKA
9814,Sri Lanka,2020-05-04,8,751,194,LKA
9815,Sri Lanka,2020-05-05,9,771,213,LKA
9816,Sri Lanka,2020-05-06,9,797,215,LKA
9817,Sri Lanka,2020-05-07,9,824,232,LKA
9818,Sri Lanka,2020-05-08,9,835,240,LKA
9819,Sri Lanka,2020-05-09,9,847,260,LKA
9820,Sri Lanka,2020-05-10,9,863,321,LKA
9821,Sri Lanka,2020-05-11,9,869,343,LKA
9822,Sri Lanka,2020-05-12,9,889,366,LKA
9823,Sri Lanka,2020-05-13,9,915,382,LKA
9824,Sri Lanka,2020-05-14,9,925,445,LKA
9825,Sri Lanka,2020-05-15,9,935,477,LKA
9826,Sri Lanka,2020-05-16,9,960,520,LKA
9827,Sri Lanka,2020-05-17,9,981,538,LKA
9828,Sudan,2020-01-22,0,0,0,SDN
9829,Sudan,2020-01-23,0,0,0,SDN
9830,Sudan,2020-01-24,0,0,0,SDN
9831,Sudan,2020-01-25,0,0,0,SDN
9832,Sudan,2020-01-26,0,0,0,SDN
9833,Sudan,2020-01-27,0,0,0,SDN
9834,Sudan,2020-01-28,0,0,0,SDN
9835,Sudan,2020-01-29,0,0,0,SDN
9836,Sudan,2020-01-30,0,0,0,SDN
9837,Sudan,2020-01-31,0,0,0,SDN
9838,Sudan,2020-02-01,0,0,0,SDN
9839,Sudan,2020-02-02,0,0,0,SDN
9840,Sudan,2020-02-03,0,0,0,SDN
9841,Sudan,2020-02-04,0,0,0,SDN
9842,Sudan,2020-02-05,0,0,0,SDN
9843,Sudan,2020-02-06,0,0,0,SDN
9844,Sudan,2020-02-07,0,0,0,SDN
9845,Sudan,2020-02-08,0,0,0,SDN
9846,Sudan,2020-02-09,0,0,0,SDN
9847,Sudan,2020-02-10,0,0,0,SDN
9848,Sudan,2020-02-11,0,0,0,SDN
9849,Sudan,2020-02-12,0,0,0,SDN
9850,Sudan,2020-02-13,0,0,0,SDN
9851,Sudan,2020-02-14,0,0,0,SDN
9852,Sudan,2020-02-15,0,0,0,SDN
9853,Sudan,2020-02-16,0,0,0,SDN
9854,Sudan,2020-02-17,0,0,0,SDN
9855,Sudan,2020-02-18,0,0,0,SDN
9856,Sudan,2020-02-19,0,0,0,SDN
9857,Sudan,2020-02-20,0,0,0,SDN
9858,Sudan,2020-02-21,0,0,0,SDN
9859,Sudan,2020-02-22,0,0,0,SDN
9860,Sudan,2020-02-23,0,0,0,SDN
9861,Sudan,2020-02-24,0,0,0,SDN
9862,Sudan,2020-02-25,0,0,0,SDN
9863,Sudan,2020-02-26,0,0,0,SDN
9864,Sudan,2020-02-27,0,0,0,SDN
9865,Sudan,2020-02-28,0,0,0,SDN
9866,Sudan,2020-02-29,0,0,0,SDN
9867,Sudan,2020-03-01,0,0,0,SDN
9868,Sudan,2020-03-02,0,0,0,SDN
9869,Sudan,2020-03-03,0,0,0,SDN
9870,Sudan,2020-03-04,0,0,0,SDN
9871,Sudan,2020-03-05,0,0,0,SDN
9872,Sudan,2020-03-06,0,0,0,SDN
9873,Sudan,2020-03-07,0,0,0,SDN
9874,Sudan,2020-03-08,0,0,0,SDN
9875,Sudan,2020-03-09,0,0,0,SDN
9876,Sudan,2020-03-10,0,0,0,SDN
9877,Sudan,2020-03-11,0,0,0,SDN
9878,Sudan,2020-03-12,0,0,0,SDN
9879,Sudan,2020-03-13,1,1,0,SDN
9880,Sudan,2020-03-14,1,1,0,SDN
9881,Sudan,2020-03-15,1,1,0,SDN
9882,Sudan,2020-03-16,1,1,0,SDN
9883,Sudan,2020-03-17,1,1,0,SDN
9884,Sudan,2020-03-18,1,2,0,SDN
9885,Sudan,2020-03-19,1,2,0,SDN
9886,Sudan,2020-03-20,1,2,0,SDN
9887,Sudan,2020-03-21,1,2,0,SDN
9888,Sudan,2020-03-22,1,2,0,SDN
9889,Sudan,2020-03-23,1,2,0,SDN
9890,Sudan,2020-03-24,1,3,0,SDN
9891,Sudan,2020-03-25,1,3,0,SDN
9892,Sudan,2020-03-26,1,3,0,SDN
9893,Sudan,2020-03-27,1,3,0,SDN
9894,Sudan,2020-03-28,1,5,0,SDN
9895,Sudan,2020-03-29,1,6,0,SDN
9896,Sudan,2020-03-30,2,6,0,SDN
9897,Sudan,2020-03-31,2,7,1,SDN
9898,Sudan,2020-04-01,2,7,2,SDN
9899,Sudan,2020-04-02,2,8,2,SDN
9900,Sudan,2020-04-03,2,10,2,SDN
9901,Sudan,2020-04-04,2,10,2,SDN
9902,Sudan,2020-04-05,2,12,2,SDN
9903,Sudan,2020-04-06,2,12,2,SDN
9904,Sudan,2020-04-07,2,14,2,SDN
9905,Sudan,2020-04-08,2,14,2,SDN
9906,Sudan,2020-04-09,2,15,2,SDN
9907,Sudan,2020-04-10,2,17,2,SDN
9908,Sudan,2020-04-11,2,19,2,SDN
9909,Sudan,2020-04-12,2,19,2,SDN
9910,Sudan,2020-04-13,4,29,4,SDN
9911,Sudan,2020-04-14,5,32,4,SDN
9912,Sudan,2020-04-15,5,32,4,SDN
9913,Sudan,2020-04-16,5,32,4,SDN
9914,Sudan,2020-04-17,6,33,4,SDN
9915,Sudan,2020-04-18,10,66,6,SDN
9916,Sudan,2020-04-19,10,66,6,SDN
9917,Sudan,2020-04-20,12,107,8,SDN
9918,Sudan,2020-04-21,12,107,8,SDN
9919,Sudan,2020-04-22,13,140,12,SDN
9920,Sudan,2020-04-23,16,174,14,SDN
9921,Sudan,2020-04-24,16,174,14,SDN
9922,Sudan,2020-04-25,17,213,19,SDN
9923,Sudan,2020-04-26,21,237,20,SDN
9924,Sudan,2020-04-27,22,275,21,SDN
9925,Sudan,2020-04-28,25,318,31,SDN
9926,Sudan,2020-04-29,28,375,32,SDN
9927,Sudan,2020-04-30,31,442,39,SDN
9928,Sudan,2020-05-01,36,533,46,SDN
9929,Sudan,2020-05-02,41,592,52,SDN
9930,Sudan,2020-05-03,41,592,52,SDN
9931,Sudan,2020-05-04,41,678,61,SDN
9932,Sudan,2020-05-05,45,778,70,SDN
9933,Sudan,2020-05-06,49,852,80,SDN
9934,Sudan,2020-05-07,52,930,92,SDN
9935,Sudan,2020-05-08,59,1111,102,SDN
9936,Sudan,2020-05-09,64,1164,119,SDN
9937,Sudan,2020-05-10,70,1365,149,SDN
9938,Sudan,2020-05-11,74,1526,162,SDN
9939,Sudan,2020-05-12,80,1661,173,SDN
9940,Sudan,2020-05-13,90,1818,198,SDN
9941,Sudan,2020-05-14,90,1818,198,SDN
9942,Sudan,2020-05-15,91,1964,205,SDN
9943,Sudan,2020-05-16,97,2289,222,SDN
9944,Sudan,2020-05-17,97,2289,222,SDN
9945,Suriname,2020-01-22,0,0,0,SUR
9946,Suriname,2020-01-23,0,0,0,SUR
9947,Suriname,2020-01-24,0,0,0,SUR
9948,Suriname,2020-01-25,0,0,0,SUR
9949,Suriname,2020-01-26,0,0,0,SUR
9950,Suriname,2020-01-27,0,0,0,SUR
9951,Suriname,2020-01-28,0,0,0,SUR
9952,Suriname,2020-01-29,0,0,0,SUR
9953,Suriname,2020-01-30,0,0,0,SUR
9954,Suriname,2020-01-31,0,0,0,SUR
9955,Suriname,2020-02-01,0,0,0,SUR
9956,Suriname,2020-02-02,0,0,0,SUR
9957,Suriname,2020-02-03,0,0,0,SUR
9958,Suriname,2020-02-04,0,0,0,SUR
9959,Suriname,2020-02-05,0,0,0,SUR
9960,Suriname,2020-02-06,0,0,0,SUR
9961,Suriname,2020-02-07,0,0,0,SUR
9962,Suriname,2020-02-08,0,0,0,SUR
9963,Suriname,2020-02-09,0,0,0,SUR
9964,Suriname,2020-02-10,0,0,0,SUR
9965,Suriname,2020-02-11,0,0,0,SUR
9966,Suriname,2020-02-12,0,0,0,SUR
9967,Suriname,2020-02-13,0,0,0,SUR
9968,Suriname,2020-02-14,0,0,0,SUR
9969,Suriname,2020-02-15,0,0,0,SUR
9970,Suriname,2020-02-16,0,0,0,SUR
9971,Suriname,2020-02-17,0,0,0,SUR
9972,Suriname,2020-02-18,0,0,0,SUR
9973,Suriname,2020-02-19,0,0,0,SUR
9974,Suriname,2020-02-20,0,0,0,SUR
9975,Suriname,2020-02-21,0,0,0,SUR
9976,Suriname,2020-02-22,0,0,0,SUR
9977,Suriname,2020-02-23,0,0,0,SUR
9978,Suriname,2020-02-24,0,0,0,SUR
9979,Suriname,2020-02-25,0,0,0,SUR
9980,Suriname,2020-02-26,0,0,0,SUR
9981,Suriname,2020-02-27,0,0,0,SUR
9982,Suriname,2020-02-28,0,0,0,SUR
9983,Suriname,2020-02-29,0,0,0,SUR
9984,Suriname,2020-03-01,0,0,0,SUR
9985,Suriname,2020-03-02,0,0,0,SUR
9986,Suriname,2020-03-03,0,0,0,SUR
9987,Suriname,2020-03-04,0,0,0,SUR
9988,Suriname,2020-03-05,0,0,0,SUR
9989,Suriname,2020-03-06,0,0,0,SUR
9990,Suriname,2020-03-07,0,0,0,SUR
9991,Suriname,2020-03-08,0,0,0,SUR
9992,Suriname,2020-03-09,0,0,0,SUR
9993,Suriname,2020-03-10,0,0,0,SUR
9994,Suriname,2020-03-11,0,0,0,SUR
9995,Suriname,2020-03-12,0,0,0,SUR
9996,Suriname,2020-03-13,0,0,0,SUR
9997,Suriname,2020-03-14,0,1,0,SUR
9998,Suriname,2020-03-15,0,1,0,SUR
9999,Suriname,2020-03-16,0,1,0,SUR
10000,Suriname,2020-03-17,0,1,0,SUR
10001,Suriname,2020-03-18,0,1,0,SUR
10002,Suriname,2020-03-19,0,1,0,SUR
10003,Suriname,2020-03-20,0,4,0,SUR
10004,Suriname,2020-03-21,0,4,0,SUR
10005,Suriname,2020-03-22,0,5,0,SUR
10006,Suriname,2020-03-23,0,5,0,SUR
10007,Suriname,2020-03-24,0,7,0,SUR
10008,Suriname,2020-03-25,0,8,0,SUR
10009,Suriname,2020-03-26,0,8,0,SUR
10010,Suriname,2020-03-27,0,8,0,SUR
10011,Suriname,2020-03-28,0,8,0,SUR
10012,Suriname,2020-03-29,0,8,0,SUR
10013,Suriname,2020-03-30,0,8,0,SUR
10014,Suriname,2020-03-31,0,9,0,SUR
10015,Suriname,2020-04-01,0,10,0,SUR
10016,Suriname,2020-04-02,0,10,0,SUR
10017,Suriname,2020-04-03,1,10,0,SUR
10018,Suriname,2020-04-04,1,10,0,SUR
10019,Suriname,2020-04-05,1,10,0,SUR
10020,Suriname,2020-04-06,1,10,0,SUR
10021,Suriname,2020-04-07,1,10,0,SUR
10022,Suriname,2020-04-08,1,10,3,SUR
10023,Suriname,2020-04-09,1,10,4,SUR
10024,Suriname,2020-04-10,1,10,4,SUR
10025,Suriname,2020-04-11,1,10,4,SUR
10026,Suriname,2020-04-12,1,10,4,SUR
10027,Suriname,2020-04-13,1,10,6,SUR
10028,Suriname,2020-04-14,1,10,6,SUR
10029,Suriname,2020-04-15,1,10,6,SUR
10030,Suriname,2020-04-16,1,10,6,SUR
10031,Suriname,2020-04-17,1,10,6,SUR
10032,Suriname,2020-04-18,1,10,6,SUR
10033,Suriname,2020-04-19,1,10,6,SUR
10034,Suriname,2020-04-20,1,10,6,SUR
10035,Suriname,2020-04-21,1,10,6,SUR
10036,Suriname,2020-04-22,1,10,6,SUR
10037,Suriname,2020-04-23,1,10,6,SUR
10038,Suriname,2020-04-24,1,10,7,SUR
10039,Suriname,2020-04-25,1,10,7,SUR
10040,Suriname,2020-04-26,1,10,7,SUR
10041,Suriname,2020-04-27,1,10,7,SUR
10042,Suriname,2020-04-28,1,10,7,SUR
10043,Suriname,2020-04-29,1,10,8,SUR
10044,Suriname,2020-04-30,1,10,8,SUR
10045,Suriname,2020-05-01,1,10,8,SUR
10046,Suriname,2020-05-02,1,10,8,SUR
10047,Suriname,2020-05-03,1,10,9,SUR
10048,Suriname,2020-05-04,1,10,9,SUR
10049,Suriname,2020-05-05,1,10,9,SUR
10050,Suriname,2020-05-06,1,10,9,SUR
10051,Suriname,2020-05-07,1,10,9,SUR
10052,Suriname,2020-05-08,1,10,9,SUR
10053,Suriname,2020-05-09,1,10,9,SUR
10054,Suriname,2020-05-10,1,10,9,SUR
10055,Suriname,2020-05-11,1,10,9,SUR
10056,Suriname,2020-05-12,1,10,9,SUR
10057,Suriname,2020-05-13,1,10,9,SUR
10058,Suriname,2020-05-14,1,10,9,SUR
10059,Suriname,2020-05-15,1,10,9,SUR
10060,Suriname,2020-05-16,1,10,9,SUR
10061,Suriname,2020-05-17,1,10,9,SUR
10062,Sweden,2020-01-22,0,0,0,SWE
10063,Sweden,2020-01-23,0,0,0,SWE
10064,Sweden,2020-01-24,0,0,0,SWE
10065,Sweden,2020-01-25,0,0,0,SWE
10066,Sweden,2020-01-26,0,0,0,SWE
10067,Sweden,2020-01-27,0,0,0,SWE
10068,Sweden,2020-01-28,0,0,0,SWE
10069,Sweden,2020-01-29,0,0,0,SWE
10070,Sweden,2020-01-30,0,0,0,SWE
10071,Sweden,2020-01-31,0,1,0,SWE
10072,Sweden,2020-02-01,0,1,0,SWE
10073,Sweden,2020-02-02,0,1,0,SWE
10074,Sweden,2020-02-03,0,1,0,SWE
10075,Sweden,2020-02-04,0,1,0,SWE
10076,Sweden,2020-02-05,0,1,0,SWE
10077,Sweden,2020-02-06,0,1,0,SWE
10078,Sweden,2020-02-07,0,1,0,SWE
10079,Sweden,2020-02-08,0,1,0,SWE
10080,Sweden,2020-02-09,0,1,0,SWE
10081,Sweden,2020-02-10,0,1,0,SWE
10082,Sweden,2020-02-11,0,1,0,SWE
10083,Sweden,2020-02-12,0,1,0,SWE
10084,Sweden,2020-02-13,0,1,0,SWE
10085,Sweden,2020-02-14,0,1,0,SWE
10086,Sweden,2020-02-15,0,1,0,SWE
10087,Sweden,2020-02-16,0,1,0,SWE
10088,Sweden,2020-02-17,0,1,0,SWE
10089,Sweden,2020-02-18,0,1,0,SWE
10090,Sweden,2020-02-19,0,1,0,SWE
10091,Sweden,2020-02-20,0,1,0,SWE
10092,Sweden,2020-02-21,0,1,0,SWE
10093,Sweden,2020-02-22,0,1,0,SWE
10094,Sweden,2020-02-23,0,1,0,SWE
10095,Sweden,2020-02-24,0,1,0,SWE
10096,Sweden,2020-02-25,0,1,0,SWE
10097,Sweden,2020-02-26,0,2,0,SWE
10098,Sweden,2020-02-27,0,7,0,SWE
10099,Sweden,2020-02-28,0,7,0,SWE
10100,Sweden,2020-02-29,0,12,0,SWE
10101,Sweden,2020-03-01,0,14,0,SWE
10102,Sweden,2020-03-02,0,15,0,SWE
10103,Sweden,2020-03-03,0,21,0,SWE
10104,Sweden,2020-03-04,0,35,0,SWE
10105,Sweden,2020-03-05,0,94,0,SWE
10106,Sweden,2020-03-06,0,101,0,SWE
10107,Sweden,2020-03-07,0,161,0,SWE
10108,Sweden,2020-03-08,0,203,0,SWE
10109,Sweden,2020-03-09,0,248,1,SWE
10110,Sweden,2020-03-10,0,355,1,SWE
10111,Sweden,2020-03-11,1,500,1,SWE
10112,Sweden,2020-03-12,1,599,1,SWE
10113,Sweden,2020-03-13,1,814,1,SWE
10114,Sweden,2020-03-14,2,961,1,SWE
10115,Sweden,2020-03-15,3,1022,1,SWE
10116,Sweden,2020-03-16,6,1103,1,SWE
10117,Sweden,2020-03-17,7,1190,1,SWE
10118,Sweden,2020-03-18,10,1279,1,SWE
10119,Sweden,2020-03-19,11,1439,16,SWE
10120,Sweden,2020-03-20,16,1639,16,SWE
10121,Sweden,2020-03-21,20,1763,16,SWE
10122,Sweden,2020-03-22,21,1934,16,SWE
10123,Sweden,2020-03-23,25,2046,16,SWE
10124,Sweden,2020-03-24,36,2286,16,SWE
10125,Sweden,2020-03-25,62,2526,16,SWE
10126,Sweden,2020-03-26,77,2840,16,SWE
10127,Sweden,2020-03-27,105,3069,16,SWE
10128,Sweden,2020-03-28,105,3447,16,SWE
10129,Sweden,2020-03-29,110,3700,16,SWE
10130,Sweden,2020-03-30,146,4028,16,SWE
10131,Sweden,2020-03-31,180,4435,16,SWE
10132,Sweden,2020-04-01,239,4947,103,SWE
10133,Sweden,2020-04-02,308,5568,103,SWE
10134,Sweden,2020-04-03,358,6131,205,SWE
10135,Sweden,2020-04-04,373,6443,205,SWE
10136,Sweden,2020-04-05,401,6830,205,SWE
10137,Sweden,2020-04-06,477,7206,205,SWE
10138,Sweden,2020-04-07,591,7693,205,SWE
10139,Sweden,2020-04-08,687,8419,205,SWE
10140,Sweden,2020-04-09,793,9141,205,SWE
10141,Sweden,2020-04-10,870,9685,381,SWE
10142,Sweden,2020-04-11,887,10151,381,SWE
10143,Sweden,2020-04-12,899,10483,381,SWE
10144,Sweden,2020-04-13,919,10948,381,SWE
10145,Sweden,2020-04-14,1033,11445,381,SWE
10146,Sweden,2020-04-15,1203,11927,381,SWE
10147,Sweden,2020-04-16,1333,12540,550,SWE
10148,Sweden,2020-04-17,1400,13216,550,SWE
10149,Sweden,2020-04-18,1511,13822,550,SWE
10150,Sweden,2020-04-19,1540,14385,550,SWE
10151,Sweden,2020-04-20,1580,14777,550,SWE
10152,Sweden,2020-04-21,1765,15322,550,SWE
10153,Sweden,2020-04-22,1937,16004,550,SWE
10154,Sweden,2020-04-23,2021,16755,550,SWE
10155,Sweden,2020-04-24,2152,17567,1005,SWE
10156,Sweden,2020-04-25,2192,18177,1005,SWE
10157,Sweden,2020-04-26,2194,18640,1005,SWE
10158,Sweden,2020-04-27,2274,18926,1005,SWE
10159,Sweden,2020-04-28,2355,19621,1005,SWE
10160,Sweden,2020-04-29,2462,20302,1005,SWE
10161,Sweden,2020-04-30,2586,21092,1005,SWE
10162,Sweden,2020-05-01,2653,21520,1005,SWE
10163,Sweden,2020-05-02,2669,22082,1005,SWE
10164,Sweden,2020-05-03,2679,22317,1005,SWE
10165,Sweden,2020-05-04,2769,22721,4074,SWE
10166,Sweden,2020-05-05,2854,23216,4074,SWE
10167,Sweden,2020-05-06,2941,23918,4074,SWE
10168,Sweden,2020-05-07,3040,24623,4971,SWE
10169,Sweden,2020-05-08,3175,25265,4971,SWE
10170,Sweden,2020-05-09,3220,25921,4971,SWE
10171,Sweden,2020-05-10,3225,26322,4971,SWE
10172,Sweden,2020-05-11,3256,26670,4971,SWE
10173,Sweden,2020-05-12,3313,27272,4971,SWE
10174,Sweden,2020-05-13,3460,27909,4971,SWE
10175,Sweden,2020-05-14,3529,28582,4971,SWE
10176,Sweden,2020-05-15,3646,29207,4971,SWE
10177,Sweden,2020-05-16,3674,29677,4971,SWE
10178,Sweden,2020-05-17,3679,30143,4971,SWE
10179,Switzerland,2020-01-22,0,0,0,CHE
10180,Switzerland,2020-01-23,0,0,0,CHE
10181,Switzerland,2020-01-24,0,0,0,CHE
10182,Switzerland,2020-01-25,0,0,0,CHE
10183,Switzerland,2020-01-26,0,0,0,CHE
10184,Switzerland,2020-01-27,0,0,0,CHE
